2025-08-11 16:40:07 |     INFO | structformer_training | setup_logging:107 | ✅ Logging setup complete. Logs: logs/dry_full_poincare/training.log
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: e5375e12bd10da0032e05923c001a1e206fa1ca2b37ae157b75f82f46f1ccc35
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: e5375e12bd10da0032e05923c001a1e206fa1ca2b37ae157b75f82f46f1ccc35
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: f3b911698df60096546788a6b6a000de35f0e92a79266a119b0cd402a1c6f783
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: aabe22ff713cf647ade9afef82b8f608245c86273fad679ccff8fa9ec1437da0
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: aabe22ff713cf647ade9afef82b8f608245c86273fad679ccff8fa9ec1437da0
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 7293f326154e018f43b0a5f3343e67eb41a4a021ebab00717250b19abb661d1d
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 1c66b732abf490861da0175f82f1a4a297e2b8a9e26052ae8ac865d15a9e8ce7
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: ee6bee9e8e2cc460bf18a8685f71a0dbb9d6f9b43475c86b4c62aa560fd81b0b
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: bf6d0ad9632f6731362ca8d8330c9cad154a20881d1e42f14bab1e32c6e8641c
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: bf6d0ad9632f6731362ca8d8330c9cad154a20881d1e42f14bab1e32c6e8641c
2025-08-11 16:40:17 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:40:17 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_broadcast_in_dim' with key 'jit_broadcast_in_dim-bf6d0ad9632f6731362ca8d8330c9cad154a20881d1e42f14bab1e32c6e8641c'
2025-08-11 16:40:17 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_broadcast_in_dim' because it took < 1.00 seconds to compile (0.03s)
2025-08-11 16:40:17 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(broadcast_in_dim) in 0.033133507 sec
2025-08-11 16:40:17 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming dot_general for pjit in 0.000483274 sec
2025-08-11 16:40:17 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling dot_general with global shapes and types [ShapedArray(float32[1,64,64]), ShapedArray(float32[64,256])]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 16:40:17 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(dot_general) in 0.002679825 sec
2025-08-11 16:40:17 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:40:17 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 9cca523814333c6b8e4fe0722402ff9f668d7713a2e8c73bafd2181a61e682e4
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 9cca523814333c6b8e4fe0722402ff9f668d7713a2e8c73bafd2181a61e682e4
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: e022b6f208f7c77438f8b97a774454bfb74575704af09456ae42db81e6b5574d
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 53d259d734c982cdb8f0e61bfa908fc9b8d85bf435ab99019a65dcd2c663cddf
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 53d259d734c982cdb8f0e61bfa908fc9b8d85bf435ab99019a65dcd2c663cddf
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 74feed591061bf7000606f7d534a05a4c69546ca0b79950ab67fb14700f5ade2
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 54e1470351e48eff4345b5ba41a01d449a3c7638db8ff63daf322b940a398527
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: b3232d5ff1916123de027d9d587476244771e5762f45f8310e74ec65ed9afa26
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: e3dbc0e738470e0e2087be8371b5096776d7dc0f7b97f92655e76610616deaca
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:17 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: e3dbc0e738470e0e2087be8371b5096776d7dc0f7b97f92655e76610616deaca
2025-08-11 16:40:17 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:40:17 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_dot_general' with key 'jit_dot_general-e3dbc0e738470e0e2087be8371b5096776d7dc0f7b97f92655e76610616deaca'
2025-08-11 16:40:18 |    DEBUG | jax._src.compiler | _cache_write:846 | 'jit_dot_general' took at least 1.00 seconds to compile (1.06s)
2025-08-11 16:40:18 |    DEBUG | jax._src.compilation_cache | put_executable_and_time:247 | Not writing persistent cache entry with key 'jit_dot_general-e3dbc0e738470e0e2087be8371b5096776d7dc0f7b97f92655e76610616deaca' since cache is disabled/not initialized
2025-08-11 16:40:18 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(dot_general) in 1.060770750 sec
2025-08-11 16:40:18 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming reshape for pjit in 0.000321388 sec
2025-08-11 16:40:18 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling reshape with global shapes and types [ShapedArray(float32[256])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 16:40:18 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(reshape) in 0.002583981 sec
2025-08-11 16:40:18 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:40:18 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: c4658429b2291fbb083e01e0da05b1a8c03b9399056a57f800465c5bfe3d8bc2
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: c4658429b2291fbb083e01e0da05b1a8c03b9399056a57f800465c5bfe3d8bc2
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 0af68edbe19a85feeb2a3ca1c42835ff941cdebe2570f99d6cd98c456c212caa
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 9d13b9274dec962e5889bca9b9774629f2d13d506d7be544be3267f65b26afb6
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 9d13b9274dec962e5889bca9b9774629f2d13d506d7be544be3267f65b26afb6
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 7293f326154e018f43b0a5f3343e67eb41a4a021ebab00717250b19abb661d1d
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: bf87c9dac17530129e32e6479f455bdac6041018fbe1fce49ffb67a6264feebf
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: ec70866f4d5132c6cc63c44711eec1ac72f0c889907d7f60616cc3ab92f63cd9
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 6a6454a3c9d07fa1cf7f6487ebd1d6cfb6fdbb59b9e6ae0813ebbc147ec2b71c
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 6a6454a3c9d07fa1cf7f6487ebd1d6cfb6fdbb59b9e6ae0813ebbc147ec2b71c
2025-08-11 16:40:18 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:40:18 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_reshape' with key 'jit_reshape-6a6454a3c9d07fa1cf7f6487ebd1d6cfb6fdbb59b9e6ae0813ebbc147ec2b71c'
2025-08-11 16:40:18 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_reshape' because it took < 1.00 seconds to compile (0.01s)
2025-08-11 16:40:18 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(reshape) in 0.011527777 sec
2025-08-11 16:40:18 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000513077 sec
2025-08-11 16:40:18 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling add with global shapes and types [ShapedArray(float32[1,64,256]), ShapedArray(float32[1,1,256])]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 16:40:18 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(add) in 0.002605200 sec
2025-08-11 16:40:18 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:40:18 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: c5c815e0b6b96c43ae65658115d1305948f851c40988614c6174e2656d639e98
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: c5c815e0b6b96c43ae65658115d1305948f851c40988614c6174e2656d639e98
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 1c36b40d3dcb547b43dac9a172a07bb7c91745c59c3977a7e35413da345efc25
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: f4e024ef9d629fd66fe4f2519b7633582b4eceaf292109160e59ea9498741a01
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: f4e024ef9d629fd66fe4f2519b7633582b4eceaf292109160e59ea9498741a01
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 74feed591061bf7000606f7d534a05a4c69546ca0b79950ab67fb14700f5ade2
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 2eb5184bb515a6af85e3d5854ac22bb8b81ce578f818099da8fc70c55699bf65
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: d9910242b503fad50d3e20eef387996e61c8c582856cc6824ee8e3280d23c0dd
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 2b73aaab7d868042c2a32a827833f4a7401d7afcfadaef2a514f58fbf0e57777
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 2b73aaab7d868042c2a32a827833f4a7401d7afcfadaef2a514f58fbf0e57777
2025-08-11 16:40:18 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:40:18 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_add' with key 'jit_add-2b73aaab7d868042c2a32a827833f4a7401d7afcfadaef2a514f58fbf0e57777'
2025-08-11 16:40:18 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_add' because it took < 1.00 seconds to compile (0.03s)
2025-08-11 16:40:18 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(add) in 0.035146952 sec
2025-08-11 16:40:18 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming integer_pow for pjit in 0.000335455 sec
2025-08-11 16:40:18 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling integer_pow with global shapes and types [ShapedArray(float32[1,64,256])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 16:40:18 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(integer_pow) in 0.002811909 sec
2025-08-11 16:40:18 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:40:18 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: f6d59112ebfeeba0844ddba47ee89896cd79c3b3165f1e862a862b18f8e1a946
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: f6d59112ebfeeba0844ddba47ee89896cd79c3b3165f1e862a862b18f8e1a946
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 294023ede6b75d8e2d1dc1cf25191c0214746731c1de4205f40206c0545d977a
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: fefded83f5772aaa15d2ecfc8573f6acb3925d110447e86efb54d874b24b55e0
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: fefded83f5772aaa15d2ecfc8573f6acb3925d110447e86efb54d874b24b55e0
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 7293f326154e018f43b0a5f3343e67eb41a4a021ebab00717250b19abb661d1d
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: c1ba7bd0ae577b8605d7d3ba0bd6e23a60a62cd3298748e16f3d8d2d3a006991
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 03e38f97720172ad4d2d4be5d238ab8dde5a46959c535bc3810f2955d3cbc9e8
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 001657496072aee4565b0c4ff53085f48d830038718804e00587f719041aa41c
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 001657496072aee4565b0c4ff53085f48d830038718804e00587f719041aa41c
2025-08-11 16:40:18 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:40:18 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_integer_pow' with key 'jit_integer_pow-001657496072aee4565b0c4ff53085f48d830038718804e00587f719041aa41c'
2025-08-11 16:40:18 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_integer_pow' because it took < 1.00 seconds to compile (0.03s)
2025-08-11 16:40:18 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(integer_pow) in 0.034435034 sec
2025-08-11 16:40:18 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000569582 sec
2025-08-11 16:40:18 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling multiply with global shapes and types [ShapedArray(float32[], weak_type=True), ShapedArray(float32[1,64,256])]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 16:40:18 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(multiply) in 0.002865791 sec
2025-08-11 16:40:18 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:40:18 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: e2371af4da2d39d70222202fa9db4d374c6b3cc99856cf7081ba2e205af5b796
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: e2371af4da2d39d70222202fa9db4d374c6b3cc99856cf7081ba2e205af5b796
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 54491e956c02440e0de16b621bbe66a090151a5df6c66d11f4c953fc21c13322
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: b428f087db1f4c9dc866bf1aba1923bee31b6f49a21d7fbd31087adf5bfc6214
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: b428f087db1f4c9dc866bf1aba1923bee31b6f49a21d7fbd31087adf5bfc6214
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 74feed591061bf7000606f7d534a05a4c69546ca0b79950ab67fb14700f5ade2
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: a920c66dab2905197f2a48f610374cb80acb89b6c3d86433ca38d57e272a1532
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 2924cff014f919112883926bc7e8ac1bddde9122f32f7509e8e57f7198b945f9
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:40:18 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 299d798865c92cfb41f8788db49b4c3f0f1958ddf5eeb33a58f1c2a5bcd2bc44
